url,title,ingredients,cooking_time,nutrition_facts,publish_date,scraped_date,category
https://www.allrecipes.com/recipe/74083/grilled-asparagus-salad/,Asparagus Salad,¼ cup olive oil; tablespoons lemon juice; fresh asparagus spears; cups fresh spinach leaves; tablespoons grated parmesan cheese; tablespoon seasoned slivered almonds,15 min,Calories: 110; Fat: 28g; Carb: 31g; Protein: 35g,26/2/2025,2025-03-22,salad
https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,Watermelon Cucumber Salad,small red onion; halved and sliced into thin half-moons; tablespoons lime juice; or more to taste; tablespoons extra-virgin olive oil; seedless watermelon; cut into cubes; baby cucumbers; seeded and cut into cubes; cup crumbled feta cheese; ½ cup mint leaves; sliced thinly,25 min,Calories: 203; Fat: 314g; Carb: 3613g; Protein: 510g,22/3/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/14295/seven-layer-salad/,Seven Layer Salad,pound bacon; large head iceberg lettuce - rinsed; dried; and chopped; red onion; chopped; package frozen green peas; thawed; ounces shredded cheddar cheese; cup chopped cauliflower; ¼ cups mayonnaise; ⅔ cup grated parmesan cheese; tablespoons white sugar,25 min,Calories: 387; Fat: 1051g; Carb: 104g; Protein: 1529g,13/2/2023,2025-03-22,salad
https://www.allrecipes.com/recipe/14439/frog-eye-salad/,Frog Eye Salad,¾ cups unsweetened pineapple juice; cup white sugar; large eggs; beaten; tablespoons all-purpose flour; ½ teaspoons salt; divided; tablespoon lemon juice; tablespoon vegetable oil; package acini di pepe pasta; cans mandarin oranges; drained; cans pineapple tidbits; drained; can crushed pineapple; drained; container frozen whipped topping; thawed; cup miniature marshmallows; cup shredded coconut,9 hr 35 min,Calories: 581; Fat: 737g; Carb: 11441g; Protein: 917g,21/11/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/14276/strawberry-spinach-salad-i/,Strawberry Spinach Salad,½ cup white sugar; ½ cup olive oil; ¼ cup distilled white vinegar; tablespoons sesame seeds; tablespoon poppy seeds; tablespoon minced onion; ¼ teaspoon paprika; ¼ teaspoon worcestershire sauce; quart strawberries - cleaned; hulled and sliced; ounces fresh spinach - rinsed; dried and torn into bite-size pieces; ¼ cup almonds; blanched and slivered,1 hr 20 min,Calories: 491; Fat: 523g; Carb: 4316g; Protein: 612g,6/6/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/19389/greek-orzo-salad/,Greek Orzo Salad,½ cups uncooked orzo pasta; cans marinated artichoke hearts; cucumber; seeded and chopped; tomato; seeded and chopped; red onion; chopped; cup crumbled feta cheese; can black olives; drained; ¼ cup chopped fresh parsley; tablespoon lemon juice; ½ teaspoon dried oregano; ½ teaspoon lemon pepper,1 hr 25 min,Calories: 393; Fat: 523g; Carb: 5721g; Protein: 1428g,5/2/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/8524004/cold-green-bean-salad-with-lemon-vinaigrette/,Cold Green Bean Salad with Lemon Vinaigrette,ice as needed; pound fresh green beans; trimmed; ½ tablespoons olive oil; tablespoon freshly squeezed lemon juice; teaspoon dijon mustard; zest of 1/2 lemon; salt and freshly ground black pepper to taste; pinch sugar; or more to taste; ounces soft goat cheese; crumbled; ¼ cup toasted sliced almonds,18 min,Calories: 170; Fat: 420g; Carb: 104g; Protein: 613g,22/1/2025,2025-03-22,salad
https://www.allrecipes.com/recipe/149559/roasted-beets-with-feta/,Roasted Beet Salad with Feta,beets; trimmed; leaving 1 inch of stems attached; ¼ cup minced shallot; tablespoons minced fresh parsley; tablespoons extra-virgin olive oil; tablespoon balsamic vinegar; tablespoon red wine vinegar; salt and pepper to taste; ¼ cup crumbled feta cheese,1 hr 15 min,Calories: 149; Fat: 317g; Carb: 114g; Protein: 48g,5/11/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/59318/amish-slaw/,Best Vinegar Coleslaw,large head cabbage; cored and finely shredded; medium onion; thinly sliced; cup white sugar; ¾ cup vinegar; ⅓ cup vegetable oil; teaspoons celery seed; ¼ teaspoon salt; teaspoon prepared mustard; ¼ teaspoon freshly ground black pepper,20 min,Calories: 224; Fat: 13g; Carb: 3513g; Protein: 25g,1/5/2024,2025-03-22,salad
https://www.allrecipes.com/recipe/239927/corned-beef-dinner-for-st-patricks-day/,Corned Beef Dinner for St. Patrick's Day,pounds corned beef brisket; or more to taste; quarts water; or as needed to cover; medium head cabbage; cored and cut into 6 wedges; small red potatoes; halved; pound small white onions; peeled; large carrots; peeled and cut in chunks; tablespoon unsalted butter; tablespoons all-purpose flour; tablespoon red wine vinegar; ½ cup reduced-fat sour cream; tablespoons coarse dijon mustard,3 hr 15 min,Calories: 545; Fat: 943g; Carb: 6122g; Protein: 2652g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/231030/braised-corned-beef-brisket/,Braised Corned Beef Brisket,flat-cut corned beef brisket; tablespoon browning sauce; or as desired; tablespoon vegetable oil; onion; sliced; cloves garlic; sliced; tablespoons water,6 hr 30 min,Calories: 455; Fat: 1155g; Carb: 52g; Protein: 3161g,10/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/246418/traditional-irish-stew/,Slow Cooker Irish Beef Stew,russet potatoes; diced; pound baby carrots; large onion; chopped; cloves garlic; minced; tablespoon olive oil; or to taste; pounds beef chuck roast; cubed; bottle stout beer; divided; can tomato paste; cup beef broth; tablespoon garlic powder; tablespoon onion powder; tablespoon smoked paprika; salt and ground black pepper to taste,3 hr 30 min,Calories: 334; Fat: 527g; Carb: 3011g; Protein: 1835g,25/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/43624/fennel-soda-bread/,Fennel Soda Bread,cups all-purpose flour; tablespoon baking powder; teaspoon baking soda; ½ teaspoon salt; ¾ cup white sugar; tablespoon fennel seed; eggs; beaten; ¾ cups buttermilk; teaspoons melted butter; tablespoons butter; chilled,1 hr 20 min,Calories: 222; Fat: 314g; Carb: 3914g; Protein: 611g,5/1/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/213342/mashed-peas/,Mashed Peas,tablespoons olive oil; package frozen peas; bunch green onions; chopped; bunch fresh mint leaves; chopped; tablespoons unsalted butter; tablespoons brown sugar; salt and pepper to taste,20 min,Calories: 164; Fat: 316g; Carb: 187g; Protein: 510g,16/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/46530/guinness-corned-beef/,Guinness Corned Beef,pounds corned beef brisket; cup brown sugar; can or bottle irish stout beer,2 hr 55 min,Calories: 286; Fat: 527g; Carb: 145g; Protein: 1734g,27/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/220556/guinness-beer-cheese-dip/,Guinness Beer Cheese Dip,ounces velveeta; cut into 1/2-inch cubes; cup irish stout beer; ½ cup salsa; tablespoons worcestershire sauce; teaspoon chili powder; ½ teaspoon onion powder; ¼ teaspoon cayenne pepper,40 min,Calories: 224; Fat: 1156g; Carb: 31g; Protein: 1326g,21/1/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/163145/creamed-cabbage/,Creamed Cabbage,slices bacon; ¼ cup butter; tablespoon all-purpose flour; teaspoon salt; large head cabbage; cored and shredded; ½ cup sour cream,40 min,Calories: 251; Fat: 1051g; Carb: 145g; Protein: 611g,10/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/74819/baby-guinness/,Baby Guinness,fluid ounces coffee flavored liqueur such as tia maria; ½ fluid ounce irish cream liqueur such as baileys,5 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,5/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/176054/pudding-shots/,Pudding Shots,cup milk; ½ cup irish cream liqueur; ½ cup vodka; package instant chocolate pudding mix,35 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,23/8/2022,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/100295/irish-champ/,Irish Champ,pounds potatoes; peeled and halved; cup milk; bunch green onions; thinly sliced; ¼ cup butter; cut into pieces; ½ teaspoon salt; or to taste; freshly ground black pepper to taste,35 min,Calories: 326; Fat: 841g; Carb: 4717g; Protein: 816g,20/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/16947/amazingly-easy-irish-soda-bread/,Amazingly Easy Irish Soda Bread,cups all-purpose flour; ½ cup butter; softened; tablespoons white sugar; teaspoon baking soda; tablespoon baking powder; ½ teaspoon salt; cup buttermilk; large egg; ¼ cup butter; melted; ¼ cup buttermilk,1 hr,Calories: 172; Fat: 523g; Carb: 238g; Protein: 37g,14/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/161706/nana-dots-irish-soda-bread/,Nana Dot's Irish Soda Bread,½ cups all-purpose flour; ½ teaspoons baking soda; tablespoon baking powder; ½ teaspoon salt; tablespoons white sugar; ½ cup butter; cut into pieces; cup raisins; ½ cup currants; teaspoons caraway seed; ¾ cup milk; tablespoons apple cider vinegar,45 min,Calories: 122; Fat: 313g; Carb: 207g; Protein: 24g,14/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/220562/lime-sherbet-punch/,Lime Sherbet Punch,quarts lime sherbet; bottles ginger ale; can pineapple juice; jar maraschino cherries; drained; lemon; sliced; lime; sliced,10 min,Calories: 246; Fat: 15g; Carb: 5821g; Protein: 13g,6/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/220888/peanut-butter-potato-candy/,Peanut Butter Potato Candy,¼ cup mashed potatoes; tablespoons milk; teaspoon vanilla extract; pinch salt; to 7 cups confectioners sugar as needed; plus more for dusting; ⅓ cup peanut butter; or as needed,2 hr 20 min,Calories: 158; Fat: 02g; Carb: 3413g; Protein: 12g,28/11/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/216981/deluxe-corned-beef-hash/,Deluxe Corned Beef Hash,tablespoons butter; tablespoons extra-virgin olive oil; large onion; chopped; large yukon gold potatoes; peeled and cut into ¼-inch cubes; large carrot; coarsely shredded; pounds cooked corned beef; cubed; tablespoons chopped fresh parsley; ½ teaspoon ground black pepper; or to taste; ¼ teaspoon dried thyme leaves; pinch salt to taste,50 min,Calories: 320; Fat: 628g; Carb: 259g; Protein: 2549g,3/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/220546/onion-jam/,Onion Jam,¼ cup vegetable oil; ½ cup white sugar; cups onion; coarsely chopped; ¼ teaspoon salt; ground black pepper to taste; ½ cup red wine vinegar,1 hr 20 min,Calories: 37; Fat: 02g; Carb: 52g; Protein: 00g,16/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/231602/shamrock-shakes/,Shamrock Shake,cups vanilla ice cream; ¼ cups milk; ¼ teaspoon mint extract; or more to taste; drops green food coloring; tablespoons chocolate syrup; or to taste; tablespoons whipped cream; or to taste; ½ teaspoon green decorator sugar; or to taste,10 min,Calories: 412; Fat: 1259g; Carb: 5319g; Protein: 1020g,13/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/236988/chef-johns-irish-pork-stew/,Chef John's Irish Pork Stew,boneless pork shoulder; cut into 2-inch cubes; salt and ground black pepper to taste; tablespoon vegetable oil; tablespoon butter; large onion; chopped; cloves garlic; minced; tablespoon all-purpose flour; bay leaf; ¾ teaspoon caraway seed; bottle dark beer; cups chicken broth; carrots; cut into 1-inch pieces; stalks celery; cut into 1-inch pieces; ¼ cup chopped fresh flat-leaf parsley; tablespoons balsamic vinegar; brussels sprouts; halved; cups mashed potatoes; or as needed; teaspoon chopped fresh flat-leaf parsley; for garnish,2 hr 50 min,Calories: 401; Fat: 736g; Carb: 3312g; Protein: 2041g,16/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/23534/original-irish-cream/,Homemade Irish Cream,can sweetened condensed milk; ⅔ cups irish whiskey; cup heavy cream; tablespoons chocolate syrup; teaspoon instant coffee granules; teaspoon vanilla extract; teaspoon almond extract,5 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,22/11/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/162534/classic-irish-boiled-dinner/,Irish Boiled Ham Dinner,pounds smoked boneless ham or smoked pork shoulder; salt and pepper to taste; potatoes; peeled; large head cabbage; quartered; large onions; quartered; pound carrots; cut in half; pound fresh green beans; trimmed,1 hr 25 min,Calories: 753; Fat: 1471g; Carb: 6423g; Protein: 3877g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/279006/sous-vide-corned-beef/,Sous Vide Corned Beef,corned beef brisket with spice packet,5 min,Calories: 125; Fat: 316g; Carb: 00g; Protein: 918g,12/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/241419/potato-scones/,Potato Scones,pound cooked potatoes; ounces self-rising flour; ounces butter; ½ pinch salt,25 min,Calories: 198; Fat: 524g; Carb: 2911g; Protein: 36g,5/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/7030/oatmeal-soda-bread/,Oatmeal Soda Bread,½ cups all-purpose flour; ½ cup quick cooking oats; teaspoon salt; teaspoon baking powder; teaspoon baking soda; container low-fat sour cream; ¾ cup skim milk; tablespoons honey; tablespoon white sugar; ¼ cup butter; melted; tablespoons butter; melted,50 min,Calories: 242; Fat: 526g; Carb: 3613g; Protein: 511g,5/1/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/16035/irish-lamb-stew/,Irish Lamb Stew,½ pounds thickly sliced bacon; diced; pounds boneless lamb shoulder; cut into 2-inch pieces; ½ cup all-purpose flour; ½ teaspoon salt; ½ teaspoon ground black pepper; large onion; chopped; cloves garlic; minced; ½ cup water; cups beef stock; teaspoons white sugar; cups diced carrots; potatoes; peeled and cubed; large onions; cut into bite-size pieces; cup white wine; teaspoon dried thyme; bay leaves,2 hr 45 min,Calories: 672; Fat: 1678g; Carb: 2610g; Protein: 4693g,20/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/158799/stout-braised-lamb-shanks/,Stout-Braised Lamb Shanks,tablespoon vegetable oil; lamb shanks; onion; chopped; cloves garlic; chopped; carrots; chopped; celery ribs; chopped; tablespoons tomato paste; can beef broth; bottle stout  or porter; sprigs fresh thyme; sprigs fresh parsley; bay leaf; sprig fresh rosemary; salt and pepper to taste,2 hr 50 min,Calories: 348; Fat: 527g; Carb: 166g; Protein: 3060g,17/12/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/268026/instant-pot-corned-beef/,Instant Pot Corned Beef,cups water; can or bottle beer; cloves garlic; minced; corned beef brisket with spice packet,2 hr,Calories: 417; Fat: 947g; Carb: 52g; Protein: 2855g,14/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/236601/chef-johns-corned-beef-and-cabbage/,Chef John's Corned Beef and Cabbage,corned beef brisket with spice packet; quarts water; onion; quartered; carrots; cut into large chunks; stalks celery; cut into 2-inch pieces; teaspoon salt; pounds red potatoes; halved; small head cabbage; cut into eighths,4 hr 15 min,Calories: 380; Fat: 733g; Carb: 2911g; Protein: 2245g,20/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/231567/spicy-and-tender-corned-beef/,Spicy and Tender Corned Beef,½  can or bottle dark beer; tablespoon dry mustard; pinch salt and ground black pepper to taste; cloves garlic; cut into slivers; whole cloves; or to taste; round-cut corned beef roast with spice packet; package carrots; cut into 2-inch pieces; package small red potatoes; head green cabbage; cored and cut into wedges; tablespoon butter; or to taste,3 hr 50 min,Calories: 424; Fat: 838g; Carb: 3312g; Protein: 2347g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/10118/rainbow-cookies/,Rainbow Cookies,ounces almond paste; cup butter; softened; cup white sugar; large eggs; separated; cups all-purpose flour; drops red food coloring; drops green food coloring; ¼ cup seedless red raspberry jam; ¼ cup apricot jam; cup semisweet chocolate chips; melted,10 hr 30 min,Calories: 61; Fat: 29g; Carb: 73g; Protein: 12g,6/12/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/220519/irish-shepherds-pie/,Irish Shepherd's Pie,tablespoon olive oil; tablespoon butter; pounds lean ground lamb; onion; diced; ⅓ cup all-purpose flour; cloves garlic; minced; tablespoon ketchup; teaspoons minced fresh rosemary; teaspoon paprika; ⅛ teaspoon ground cinnamon; salt and ground black pepper to taste; ½ cups water; or as needed; package frozen peas and carrots; thawed; ½ pounds yukon gold potatoes; peeled and halved; ¼ pound irish cheese; shredded; ¼ cup cream cheese; tablespoon butter; pinch ground cayenne pepper; large egg yolk; tablespoons milk,1 hr 35 min,Calories: 517; Fat: 1367g; Carb: 3714g; Protein: 2958g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/17873/irish-brown-soda-bread/,Irish Brown Soda Bread,cups whole wheat flour; cup bread flour; ⅓ cup rolled oats; teaspoon baking soda; teaspoon salt; ½ cups buttermilk,45 min,Calories: 206; Fat: 13g; Carb: 4115g; Protein: 917g,24/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/100811/fabulous-fried-cabbage/,Fabulous Fried Cabbage,teaspoons butter; can chicken broth; head cabbage; cored and coarsely chopped; pinch salt and ground black pepper,50 min,Calories: 66; Fat: 15g; Carb: 124g; Protein: 36g,12/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/16520/irish-potato-candy/,Irish Potato Candy,ounces cream cheese; softened; ¼ cup butter; softened; cups confectioners' sugar; teaspoon vanilla extract; ½ cups flaked coconut; tablespoon ground cinnamon,30 min,Calories: 59; Fat: 29g; Carb: 104g; Protein: 01g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/83646/corned-beef-roast/,Corned Beef Roast,corned beef brisket with spice packet; small potatoes; peeled and diced; medium carrots; peeled and diced; medium onion; diced; cloves garlic; chopped,5 hr 15 min,Calories: 465; Fat: 944g; Carb: 2810g; Protein: 2856g,22/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/16310/corned-beef-and-cabbage-i/,Corned Beef and Cabbage,corned beef brisket with spice packet; small red potatoes; medium carrots; large head cabbage,2 hr 30 min,Calories: 882; Fat: 1783g; Carb: 5018g; Protein: 71143g,11/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/44045/irish-coffee/,The Best Irish Coffee,jigger irish whiskey such as jameson; jigger irish cream liqueur; cup hot brewed coffee; tablespoon whipped cream; dash ground nutmeg,5 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,13/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/30918/irish-boiled-dinner-corned-beef/,Irish Boiled Dinner (Corned Beef),corned beef brisket; large onions; carrots; cut into 1-inch pieces; heads cabbage; cored and cut into wedges; small white potatoes,4 hr 45 min,Calories: 918; Fat: 1260g; Carb: 10739g; Protein: 4794g,17/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/161679/irish-boxty/,Irish Boxty,½ cups grated raw potatoes; cup all-purpose flour; cup leftover mashed potatoes; large egg; tablespoon skim milk; salt and pepper to taste; ¼ cup olive oil,30 min,Calories: 227; Fat: 28g; Carb: 2911g; Protein: 59g,25/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/84270/slow-cooker-corned-beef-and-cabbage/,Slow-Cooker Corned Beef and Cabbage,baby red potatoes; quartered; large carrots; peeled and cut into matchstick pieces; onion; peeled and cut into bite-sized pieces; cups water; corned beef brisket with spice packet; ounces beer; ½ head cabbage; coarsely chopped,8 hr 15 min,Calories: 473; Fat: 733g; Carb: 5018g; Protein: 2447g,20/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/8535283/shamrock-lucky-charms-treats/,Shamrock Lucky Charms Treats,tablespoons salted butter; package marshmallows; drops green food coloring; or as needed; cups frosted toasted oat cereal with marshmallows,30 min,Calories: 162; Fat: 210g; Carb: 3212g; Protein: 23g,31/1/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/58642/dianes-colcannon/,Diane's Colcannon,½ pounds potatoes; peeled and cubed; slices bacon; ½ small head cabbage; chopped; large onion; chopped; ½ cup milk; salt and pepper to taste; ¼ cup butter; melted,45 min,Calories: 250; Fat: 630g; Carb: 3011g; Protein: 612g,3/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/216071/true-bangers-and-mash-with-onion-gravy/,True Bangers and Mash with Onion Gravy,links pork sausage; pounds potatoes; peeled and cubed; ¼ cup butter; tablespoons milk; teaspoon dry mustard powder; salt and ground black pepper to taste; tablespoon butter; large onions; chopped; cups beef broth; cups red wine,1 hr 5 min,Calories: 516; Fat: 1154g; Carb: 5018g; Protein: 1428g,19/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/283028/mustard-sauce-for-corned-beef/,Mustard Sauce for Corned Beef,½ tablespoons salted butter; ⅓ cup brown sugar; ¼ cup white sugar; ¼ cup prepared yellow mustard; large egg; ¼ teaspoon salt; ⅛ teaspoon freshly ground black pepper; ¾ cup cider vinegar,15 min,Calories: 97; Fat: 28g; Carb: 166g; Protein: 12g,5/3/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/236603/chef-johns-irish-stew/,Chef John's Irish Stew,pounds lamb shoulder chops; salt and ground black pepper to taste; tablespoon vegetable oil; onion; chopped; tablespoon butter; tablespoons all-purpose flour; cups chicken stock; ½ teaspoon dried rosemary; carrots; chopped; stalks celery; chopped; water as needed; ½ pounds baby dutch yellow potatoes; ¼ cup chopped green onions,2 hr 45 min,Calories: 508; Fat: 1260g; Carb: 2910g; Protein: 3264g,25/11/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/234534/beef-and-guinness-stew/,Beef and Guinness Stew,slices bacon; cut into small pieces; ½ pounds boneless beef chuck; cut into 2-inch pieces; ½ teaspoons salt; divided; or more to taste; freshly ground black pepper to taste; onions; coarsely chopped; cloves garlic; minced; can dark beer; ¼ cup tomato paste; carrots; cut into 1-inch pieces; ribs celery; cut into 1-inch pieces; sprigs fresh thyme; teaspoon white sugar; ½ teaspoon freshly ground black pepper; or to taste; ½ cups chicken stock; or as needed to cover; cups mashed potatoes,3 hr,Calories: 528; Fat: 1048g; Carb: 4215g; Protein: 2959g,10/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/213339/easy-irish-colcannon/,Easy Irish Colcannon,pounds potatoes; peeled and cubed; head cabbage; chopped; bunch green onions; chopped; ¼ cup butter; softened; ½ cup half-and-half cream; salt and black pepper to taste,40 min,Calories: 272; Fat: 632g; Carb: 4215g; Protein: 714g,6/12/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/256749/pressure-cooker-corned-beef-brisket/,Pressure Cooker Corned Beef,corned beef brisket; seasoning packet discarded; ½ teaspoons garlic powder; ½ teaspoons onion powder; bottle beer,2 hr,Calories: 222; Fat: 526g; Carb: 21g; Protein: 1530g,10/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/270606/instant-pot-shepherds-pie/,Instant Pot Shepherd's Pie,tablespoon vegetable oil; pound ground beef; cup onion; diced; cloves garlic; minced; ½ teaspoon salt; ¼ teaspoon ground black pepper; tablespoon tomato paste; tablespoon worcestershire sauce; ½ teaspoon thyme; cup beef broth; cups frozen peas and carrots; medium potatoes; peeled; ½ cup half-and-half; tablespoons butter; ¼ teaspoon garlic salt,1 hr,Calories: 347; Fat: 840g; Carb: 2911g; Protein: 1836g,10/11/2023,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/100506/irish-potato-farls/,Irish Potato Farls,medium potatoes; peeled and halved; ¼ cup all-purpose flour; plus extra for dusting; tablespoon melted butter; pinch salt,45 min,Calories: 218; Fat: 210g; Carb: 4316g; Protein: 510g,18/1/2024,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/222592/easy-corned-beef-and-cabbage/,Easy Corned Beef and Cabbage,medium potatoes; peeled and quartered; pound carrots; cut into large chunks; onion; cut into wedges; cups water; tablespoons sugar; tablespoons cider vinegar; cloves garlic; minced; ½ teaspoon ground black pepper; bay leaf; corned beef brisket with spice packet; cut in half; small head cabbage; cut into wedges,8 hr 15 min,Calories: 849; Fat: 1783g; Carb: 4516g; Protein: 70140g,24/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/11116/cream-cheese-sugar-cookies/,Cream Cheese Sugar Cookies,cup white sugar; cup butter; softened; package cream cheese; softened; large egg yolk; ½ teaspoon salt; ½ teaspoon almond extract; ½ teaspoon vanilla extract; ¼ cups all-purpose flour,8 hr 45 min,Calories: 53; Fat: 210g; Carb: 62g; Protein: 11g,16/1/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/27028/irish-tea-cake/,Irish Tea Cake,cup white sugar; ½ cup butter; softened; large eggs; ½ teaspoons vanilla extract; ¾ cups all-purpose flour; teaspoons baking powder; ½ teaspoon salt; ½ cup milk; or more if needed; ¼ cup confectioners' sugar for dusting,1 hr 15 min,Calories: 273; Fat: 632g; Carb: 4115g; Protein: 48g,14/2/2025,2025-03-22,st_patricks_day
https://www.allrecipes.com/recipe/85933/the-ultimate-pasta-salad/,The Ultimate Pasta Salad,package uncooked tri-colored spiral pasta; head fresh broccoli; cut into bite size pieces; head fresh cauliflower; chopped into bite size pieces; red onion; chopped; teaspoons minced garlic; ounces pepperoni slices; cut into quarters; package mozzarella cheese; cut into cubes; can large pitted black olives; drained and sliced; ½ cup olive oil; or to taste; ½ cup red wine vinegar; or to taste; salt and pepper to taste; italian seasoning to taste,1 hr 25 min,Calories: 411; Fat: 632g; Carb: 3613g; Protein: 1632g,24/11/2024,2025-03-22,lunch
https://www.allrecipes.com/recipe/16239/easy-slow-cooker-french-dip/,Easy Slow Cooker French Dip,pounds rump roast; can or bottle beer; can condensed french onion soup; can beef broth; french bread rolls; tablespoons butter,7 hr 10 min,Calories: 612; Fat: 1260g; Carb: 197g; Protein: 58117g,22/1/2025,2025-03-22,lunch
https://www.allrecipes.com/recipe/8408202/simple-salami-sandwich/,Simple Salami Sandwich,hoagie bun; toasted and split; teaspoon yellow mustard; salami; slices colby-jack cheese; slices tomato; leaf red leaf lettuce; teaspoons sliced ripe olives; drained; teaspoons sliced green olives with pimiento; teaspoons zesty italian-style salad dressing,10 min,Calories: 987; Fat: 24120g; Carb: 7728g; Protein: 4589g,23/6/2022,2025-03-22,lunch
https://www.allrecipes.com/recipe/276320/grandmas-chicken-soup/,Grandma's Chicken Soup,whole chicken; pound carrots; peeled and sliced; pound celery; sliced; tomatoes; seeded and chopped; large onion; chopped; bunch fresh dill; tablespoon salt; tablespoon ground black pepper; cups warm water as needed,4 hr 20 min,Calories: 630; Fat: 1575g; Carb: 114g; Protein: 2652g,17/12/2024,2025-03-22,lunch
https://www.allrecipes.com/recipe/130979/day-after-thanksgiving-turkey-carcass-soup/,Day-After-Thanksgiving Turkey Carcass Soup,picked-over turkey carcass; ½ cups leftover stuffing; onion; peeled and diced; carrots; peeled and sliced; celery stalks; chopped; tablespoon poultry seasoning; teaspoon ground sage; bay leaves; ½ quarts chicken broth; cup water; or as needed; ½ teaspoon garlic salt; or to taste; ground black pepper; to taste; cups  regular long-grain white rice; package frozen green peas,1 hr 55 min,Calories: 370; Fat: 29g; Carb: 6423g; Protein: 1223g,20/11/2024,2025-03-22,lunch
https://www.allrecipes.com/recipe/35149/corn-dogs/,Homemade Corn Dogs,cup yellow cornmeal; cup all-purpose flour; ¼ cup white sugar; teaspoons baking powder; ¼ teaspoon salt; ⅛ teaspoon black pepper; cup milk; egg; quart vegetable oil for frying; packages beef frankfurters; wooden skewers,40 min,Calories: 318; Fat: 838g; Carb: 197g; Protein: 917g,10/12/2024,2025-03-22,lunch
